1-byte character code	<C><F><I><N><Q>@1-byte character code<br />- (Tech) mã ký tự 1 bai</Q></N></I></F></C>
absent transfer	<C><F><I><N><Q>@absent transfer<br />- (Tech) truyền đạt vắng mặt</Q></N></I></F></C>
absentation	<C><F><I><N><Q>@absentation<br />* danh từ<br />- sự vắng mặt, trạng thái lơ đãng, không chú ý</Q></N></I></F></C>
absented	<C><F><I><N><Q>@absent /'æbsənt/<br />*  tính từ<br />- vắng mặt, đi vắng, nghỉ<br />- lơ đãng<br />=an absent air+ vẻ lơ đãng<br />=to answer in an absent way+ trả lời một cách lơ đãng<br />*  động từ phãn thân<br />- vắng mặt, đi vắng, nghỉ<br />=to absent oneself from school+ nghỉ học<br />=to absent oneself from work+ vắng mặt không đi làm</Q></N></I></F></C>
absentee	<C><F><I><N><Q>@absentee /,æbsən'ti:/<br />*  danh từ<br />- người vắng mặt, người đi vắng, người nghỉ<br />- địa chủ không ở thường xuyên tại nơi có ruộng đất</Q></N></I></F></C>
absentee ballot	<C><F><I><N><Q>@absentee ballot<br />* danh từ<br />- việc bỏ phiếu trước của những cử tri nào không thể có mặt vào ngày bầu cử chính thức</Q></N></I></F></C>
Absentee landlord	<C><F><I><N><Q>@Absentee landlord<br />- (Econ) Địa chủ (chủ bất động sản) cách biệt<br />+ Người chủ sở hữu đất hoặc nhà sống ở một nơi xa bất động sản của mình, thu tiền thuê và quản lý việc kinh doanh của mình thông qua trung gian hay người đại diện.</Q></N></I></F></C>
absentee landlord	<C><F><I><N><Q>@absentee landlord<br />* danh từ<br />- người không thường xuyên có mặt ở đồn điền của mình</Q></N></I></F></C>
Absenteeism	<C><F><I><N><Q>@Absenteeism<br />- (Econ) Trốn việc, sự nghỉ làm không có lý do<br />+ Sự nghỉ làm, mặc dù các điều khoản của hợp đồng lao động yêu cầu người lao động phải đi làm và hợp đồng vẫn còn giá trị.</Q></N></I></F></C>
absenteeism	<C><F><I><N><Q>@absenteeism /,æbsən'ti:izm/<br />*  danh từ<br />- sự hay vắng mặt, sự vắng mặt không có lý do chính đáng (ở công sở, ở xí nghiệp...)</Q></N></I></F></C>
absentees	<C><F><I><N><Q>@absentee /,æbsən'ti:/<br />*  danh từ<br />- người vắng mặt, người đi vắng, người nghỉ<br />- địa chủ không ở thường xuyên tại nơi có ruộng đất</Q></N></I></F></C>
absenting	<C><F><I><N><Q>@absent /'æbsənt/<br />*  tính từ<br />- vắng mặt, đi vắng, nghỉ<br />- lơ đãng<br />=an absent air+ vẻ lơ đãng<br />=to answer in an absent way+ trả lời một cách lơ đãng<br />*  động từ phãn thân<br />- vắng mặt, đi vắng, nghỉ<br />=to absent oneself from school+ nghỉ học<br />=to absent oneself from work+ vắng mặt không đi làm</Q></N></I></F></C>
absently	<C><F><I><N><Q>@absently /'æbsəntli/<br />*  phó từ<br />- lơ đãng</Q></N></I></F></C>
absents	<C><F><I><N><Q>@absent /'æbsənt/<br />*  tính từ<br />- vắng mặt, đi vắng, nghỉ<br />- lơ đãng<br />=an absent air+ vẻ lơ đãng<br />=to answer in an absent way+ trả lời một cách lơ đãng<br />*  động từ phãn thân<br />- vắng mặt, đi vắng, nghỉ<br />=to absent oneself from school+ nghỉ học<br />=to absent oneself from work+ vắng mặt không đi làm</Q></N></I></F></C>
absinth	<C><F><I><N><Q>@absinth /'æbsinθ/ (absinthe) /'æbsinθ/<br />*  danh từ<br />- cây apxin, cây ngải đắng<br />- tinh dầu apxin<br />- rượu apxin</Q></N></I></F></C>
absinthe	<C><F><I><N><Q>@absinthe /'æbsinθ/ (absinthe) /'æbsinθ/<br />*  danh từ<br />- cây apxin, cây ngải đắng<br />- tinh dầu apxin<br />- rượu apxin</Q></N></I></F></C>
absinthian	<C><F><I><N><Q>@absinthian /æb'sinθiən/<br />*  tính từ<br />- (thuộc) apxin</Q></N></I></F></C>
absolutary	<C><F><I><N><Q>@absolutary<br />* tính từ<br />- xá tội; tha tội</Q></N></I></F></C>
absolute	<C><F><I><N><Q>@absolute /'æbsəlu:t/<br />*  tính từ<br />- tuyệt đối, hoàn toàn; thuần tuý, nguyên chất<br />=absolute confidence in the Party's leadership+ sự tin tưởng tuyệt đối vào sự lãnh đạo của Đảng<br />=absolute music+ âm nhạc thuần tuý<br />=absolute alcohol+ rượu nguyên chất<br />- chuyên chế, độc đoán<br />=absolute monarchy+ nền quân chủ chuyên chế<br />- xác thực, đúng sự thực, chắc chắn<br />=absolute evidence+ chứng cớ xác thực<br />- vô điều kiện<br />=an absolute promise+ lời hứa vô điều kiện<br /><br />@absolute<br />- (Tech) tuyệt đối<br /><br />@absolute<br />- tuyệt đối // hình tuyệt đối</Q></N></I></F></C>
absolute address	<C><F><I><N><Q>@absolute address<br />- (Tech) địa chỉ tuyệt đối</Q></N></I></F></C>
absolute address variable	<C><F><I><N><Q>@absolute address variable<br />- (Tech) biến số địa chỉ tuyệt đối</Q></N></I></F></C>
absolute addressing	<C><F><I><N><Q>@absolute addressing<br />- (Tech) phương pháp định địa chỉ tuyệt đối</Q></N></I></F></C>
Absolute advantage	<C><F><I><N><Q>@Absolute advantage<br />- (Econ) Lợi thế tuyệt đối.<br />+ Xem Comparative Advantage.</Q></N></I></F></C>
absolute altimeter	<C><F><I><N><Q>@absolute altimeter<br />- (Tech) máy đo độ cao tuyệt đối</Q></N></I></F></C>
absolute ampere	<C><F><I><N><Q>@absolute ampere<br />- (Tech) ampe tuyệt đối</Q></N></I></F></C>
absolute coordinate	<C><F><I><N><Q>@absolute coordinate<br />- (Tech) tọa độ tuyệt đối</Q></N></I></F></C>
Absolute cost advantage	<C><F><I><N><Q>@Absolute cost advantage<br />- (Econ) Lợi thế nhờ phí tổn tuyệt đối.<br />+ Một khái niệm đề cập tới những lợi thế của các hãng đã thiết lập, vì thế các hãng này có thể duy trì chi phí trung bình thấp hơn so với các hãng mới nhập ngành không phụ thuộc vào mức sản lượng. (Xem Barriers to entry)</Q></N></I></F></C>
absolute data	<C><F><I><N><Q>@absolute data<br />- (Tech) dữ kiện tuyệt đối</Q></N></I></F></C>
absolute electrometer	<C><F><I><N><Q>@absolute electrometer<br />- (Tech) điện tĩnh kế tuyệt đối</Q></N></I></F></C>
absolute element	<C><F><I><N><Q>@absolute element<br />- (Tech) phần tử tuyệt đối</Q></N></I></F></C>
absolute error	<C><F><I><N><Q>@absolute error<br />- (Tech) sai số tuyệt đối</Q></N></I></F></C>
absolute expression	<C><F><I><N><Q>@absolute expression<br />- (Tech) biểu thức tuyệt đối</Q></N></I></F></C>
absolute file specifier	<C><F><I><N><Q>@absolute file specifier<br />- (Tech) tên gọi tuyệt đối của tập tin</Q></N></I></F></C>
absolute galvanometer	<C><F><I><N><Q>@absolute galvanometer<br />- (Tech) điện kế tuyệt đối</Q></N></I></F></C>
absolute generation number	<C><F><I><N><Q>@absolute generation number<br />- (Tech) số thế hệ tuyệt đối</Q></N></I></F></C>
Absolute income hypothesis	<C><F><I><N><Q>@Absolute income hypothesis<br />- (Econ) Giả thuyết thu nhập tuyệt đối.<br />+ Giả thuyết này cho rằng các chi phí cho tiêu dùng (C) là một hàm số của thu nhập khả dụng của cá nhân (Yd): C = C (Yd).</Q></N></I></F></C>
absolute instruction	<C><F><I><N><Q>@absolute instruction<br />- (Tech) chỉ thị tuyệt đối, chỉ thị ngôn ngữ máy</Q></N></I></F></C>
absolute level	<C><F><I><N><Q>@absolute level<br />- (Tech) mức tuyệt đối</Q></N></I></F></C>
absolute loader	<C><F><I><N><Q>@absolute loader<br />- (Tech) bộ nạp tuyệt đối</Q></N></I></F></C>
absolute majority	<C><F><I><N><Q>@absolute majority<br />* danh từ<br />- đa số tuyệt đối, tuyệt đại đa số</Q></N></I></F></C>
Absolute monopoly	<C><F><I><N><Q>@Absolute monopoly<br />- (Econ) Độc quyền tuyệt đối.<br />+ Xem Monopoly.</Q></N></I></F></C>
absolute move	<C><F><I><N><Q>@absolute move<br />- (Tech) di chuyển tuyệt đối</Q></N></I></F></C>
absolute movement	<C><F><I><N><Q>@absolute movement<br />- (Tech) di động tuyệt đối</Q></N></I></F></C>
absolute name	<C><F><I><N><Q>@absolute name<br />- (Tech) tên tuyệt đối</Q></N></I></F></C>
absolute ohm	<C><F><I><N><Q>@absolute ohm<br />- (Tech) ohm tuyệt đối</Q></N></I></F></C>
absolute order	<C><F><I><N><Q>@absolute order<br />- (Tech) thứ tự tuyệt đối</Q></N></I></F></C>
absolute path	<C><F><I><N><Q>@absolute path<br />- (Tech) đường tuyệt đối</Q></N></I></F></C>
absolute path name	<C><F><I><N><Q>@absolute path name<br />- (Tech) tên đường tuyệt đối</Q></N></I></F></C>
absolute permeability	<C><F><I><N><Q>@absolute permeability<br />- (Tech) độ từ thẩm tuyệt đối</Q></N></I></F></C>
absolute permittivity	<C><F><I><N><Q>@absolute permittivity<br />- (Tech) hằng số điện môi tuyệt đối</Q></N></I></F></C>
absolute phase	<C><F><I><N><Q>@absolute phase<br />- (Tech) vị tướng/pha tuyệt đối</Q></N></I></F></C>
absolute plotting	<C><F><I><N><Q>@absolute plotting<br />- (Tech) phép vẽ dùng vị trí tuyệt đối</Q></N></I></F></C>
absolute plotting unit	<C><F><I><N><Q>@absolute plotting unit<br />- (Tech) đơn vị vẽ tuyệt đối</Q></N></I></F></C>
absolute position	<C><F><I><N><Q>@absolute position<br />- (Tech) vị trí tuyệt đối</Q></N></I></F></C>
Absolute prices	<C><F><I><N><Q>@Absolute prices<br />- (Econ) Giá tuyệt đối.<br />+ Giá đo bằng tiền ngược với với giá tương đối. Đó là giá của các hàng hoá, dịch vụ được biểu diễn trực tiếp dưới dạng số lượng của đơn vị tiền tệ. Xem Price</Q></N></I></F></C>
Absolute scarcity	<C><F><I><N><Q>@Absolute scarcity<br />- (Econ) Khan hiếm tuyệt đối .<br />+ Xem Scarcity</Q></N></I></F></C>
absolute temperature	<C><F><I><N><Q>@absolute temperature<br />- (Tech) nhiệt độ tuyệt đối</Q></N></I></F></C>
absolute tense	<C><F><I><N><Q>@absolute tense<br />- (Tech) thời (chế) tuyệt đối [NB]</Q></N></I></F></C>
absolute term	<C><F><I><N><Q>@absolute term<br />- (Tech) số hạng tuyệt đối</Q></N></I></F></C>
absolute unit	<C><F><I><N><Q>@absolute unit<br />- (Tech) đơn vị tuyệt đối</Q></N></I></F></C>
Absolute value	<C><F><I><N><Q>@Absolute value<br />- (Econ) Giá trị tuyệt đối.<br />+ Giá trị của một biến bỏ qua dấu của nó.</Q></N></I></F></C>
absolute value	<C><F><I><N><Q>@absolute value<br />- (Tech) trị số tuyệt đối</Q></N></I></F></C>
absolute value computer	<C><F><I><N><Q>@absolute value computer<br />- (Tech) máy điện toán trị tuyệt đối</Q></N></I></F></C>
absolute value function	<C><F><I><N><Q>@absolute value function<br />- (Tech) hàm số trị tuyệt đối</Q></N></I></F></C>
absolute vector	<C><F><I><N><Q>@absolute vector<br />- (Tech) véctơ tuyệt đối</Q></N></I></F></C>
absolute volt	<C><F><I><N><Q>@absolute volt<br />- (Tech) volt tuyệt đối</Q></N></I></F></C>
absolute zero	<C><F><I><N><Q>@absolute zero<br />- (Tech) số không tuyệt đối</Q></N></I></F></C>
absolutely	<C><F><I><N><Q>@absolutely /'æbsəlu:tli/<br />*  phó từ<br />- tuyệt đối, hoàn toàn<br />=to be absolutely wrong+ hoàn toàn sai lầm, hoàn toàn trái<br />- chuyên chế, độc đoán<br />=to govern absolutely+ cai trị một cách chuyên chế<br />- vô điều kiện<br />- (thông tục) nhất định, chắc chắn; tất nhiên; hoàn toàn như vậy, đúng như vậy<br /><br />@absolutely<br />- một cách tuyệt đối</Q></N></I></F></C>
absolutely convergent	<C><F><I><N><Q>@absolutely convergent<br />- (Tech) hội tụ tuyệt đối</Q></N></I></F></C>
absolutely noncircular attribute	<C><F><I><N><Q>@absolutely noncircular attribute<br />- (Tech) thuộc tính phi tuần hoàn tuyệt đối</Q></N></I></F></C>
absolutely noncircular attribute grammar	<C><F><I><N><Q>@absolutely noncircular attribute grammar<br />- (Tech) văn phạm thuộc tính phi tuần hoàn tuyệt đối</Q></N></I></F></C>
absoluteness	<C><F><I><N><Q>@absoluteness /'æbsəlu:tnis/<br />*  danh từ<br />- tính tuyệt đối, tính hoàn toàn</Q></N></I></F></C>
absolutes	<C><F><I><N><Q>@absolute /'æbsəlu:t/<br />*  tính từ<br />- tuyệt đối, hoàn toàn; thuần tuý, nguyên chất<br />=absolute confidence in the Party's leadership+ sự tin tưởng tuyệt đối vào sự lãnh đạo của Đảng<br />=absolute music+ âm nhạc thuần tuý<br />=absolute alcohol+ rượu nguyên chất<br />- chuyên chế, độc đoán<br />=absolute monarchy+ nền quân chủ chuyên chế<br />- xác thực, đúng sự thực, chắc chắn<br />=absolute evidence+ chứng cớ xác thực<br />- vô điều kiện<br />=an absolute promise+ lời hứa vô điều kiện<br /><br />@absolute<br />- (Tech) tuyệt đối<br /><br />@absolute<br />- tuyệt đối // hình tuyệt đối</Q></N></I></F></C>
absolution	<C><F><I><N><Q>@absolution /,æbsə'lu:ʃn/<br />*  danh từ<br />- (pháp lý) sự tha tội, sự miễn xá<br />- (tôn giáo) sự xá tội</Q></N></I></F></C>
absolutions	<C><F><I><N><Q>@absolution /,æbsə'lu:ʃn/<br />*  danh từ<br />- (pháp lý) sự tha tội, sự miễn xá<br />- (tôn giáo) sự xá tội</Q></N></I></F></C>
absolutism	<C><F><I><N><Q>@absolutism /'æbsəlu:tizm/<br />*  danh từ<br />- (chính trị) sự chuyên chế, chính thể chuyên chế</Q></N></I></F></C>
absolutist	<C><F><I><N><Q>@absolutist /'æbsəlu:tist/<br />*  danh từ<br />- (chính trị) người theo chính thể chuyên chế</Q></N></I></F></C>
absolutistic	<C><F><I><N><Q>@absolutistic<br />- xem absolutism</Q></N></I></F></C>
absolutists	<C><F><I><N><Q>@absolutist /'æbsəlu:tist/<br />*  danh từ<br />- (chính trị) người theo chính thể chuyên chế</Q></N></I></F></C>
absolvable	<C><F><I><N><Q>@absolvable<br />- xem absolve</Q></N></I></F></C>
absolve	<C><F><I><N><Q>@absolve /əb'zɔlv/<br />*  ngoại động từ<br />- tha tội, xá tội, tuyên án vô tội; miễn trách<br />=to absolve someone from blame+ miễn trách ai, tuyên bố ai không có lỗi<br />=to be absolved from the guilt+ được tuyên án vô tội<br />- giải, giải phóng, cởi gỡ<br />=to absolve someone from a spell+ giải cho ai khỏi bị bùa mê, giải bùa cho ai</Q></N></I></F></C>
absolved	<C><F><I><N><Q>@absolve /əb'zɔlv/<br />*  ngoại động từ<br />- tha tội, xá tội, tuyên án vô tội; miễn trách<br />=to absolve someone from blame+ miễn trách ai, tuyên bố ai không có lỗi<br />=to be absolved from the guilt+ được tuyên án vô tội<br />- giải, giải phóng, cởi gỡ<br />=to absolve someone from a spell+ giải cho ai khỏi bị bùa mê, giải bùa cho ai</Q></N></I></F></C>
absolver	<C><F><I><N><Q>@absolver<br />- xem absolve</Q></N></I></F></C>
absolves	<C><F><I><N><Q>@absolve /əb'zɔlv/<br />*  ngoại động từ<br />- tha tội, xá tội, tuyên án vô tội; miễn trách<br />=to absolve someone from blame+ miễn trách ai, tuyên bố ai không có lỗi<br />=to be absolved from the guilt+ được tuyên án vô tội<br />- giải, giải phóng, cởi gỡ<br />=to absolve someone from a spell+ giải cho ai khỏi bị bùa mê, giải bùa cho ai</Q></N></I></F></C>
absolving	<C><F><I><N><Q>@absolve /əb'zɔlv/<br />*  ngoại động từ<br />- tha tội, xá tội, tuyên án vô tội; miễn trách<br />=to absolve someone from blame+ miễn trách ai, tuyên bố ai không có lỗi<br />=to be absolved from the guilt+ được tuyên án vô tội<br />- giải, giải phóng, cởi gỡ<br />=to absolve someone from a spell+ giải cho ai khỏi bị bùa mê, giải bùa cho ai</Q></N></I></F></C>
